0|000153|20230331|0.138600|20230427|20221208|20230105|20221220|||20230105|||20160321|1533.20|20130320|5213.20|||||
0|000155|20230331|0.190000|20230428|20220920|20220714|20220516|20220610|2213.89|20210927|||20220718|2693.13|20220114|2693.13|20221114|463.44|||
0|000156|20230331|0.083000|20230429|20220209|20230515||||20200203|||20220111|28475.98|20201231|41958.05|20230601|451.24|||
0|000157|20230331|0.100000|20230428|20210901|20210901||||20200203|||20210810|51120.94|20210210|51120.94|20230215|1629.21|20220721|39.88|
0|000158|20230331|-0.051100|20230428|20230602|20230602||20230531|-967.43|20230410|||20180730|14498.17|20150727|11152.44|20230421|1059.98|||
0|000159|20230331|0.010000|20230427|20211228|20221222||20230206|-145.59|20221222|||20090720|9179.23|20080311|3601.73|||||
0|000166|20230331|0.080000|20230429|20210906|20210907||||20200203|||20200731|109.31|20180130|247933.88|20220610|2641.11|||
0|000301|20230331|0.110000|20230421|20230106|20230106|20211222|20230530|107.00|20210929|||20230120|26671.41|20220720|26671.41|20221222|-1101.72|||
0|000333|20230331|1.180000|20230429|20160712|20210218||||20181029|||20220719|789.96|20190621|32365.75|20221114|2623.97|20220311|50.00|
0|000338|20230331|0.210000|20230429|20230504|20230504||||20200203|||20211201|79268.29|20210601|79268.29|20230508|2912.18|20220520|15.33|
0|000400|20230331|0.148200|20230422|20221101|20211215||||20211011|||20170410|27069.69|20140319|18046.46|20230424|770.04|||20221229
0|000401|20230331|-0.298000|20230426|20200720|20200720|20211126|||20200203|||20220714|13392.86|20220114|17857.14|20230509|422.90|20220525|3.72|
0|000402|20230331|-0.070000|20230429|20221129|20210324||||20200203|||20100129|8365.63|20070125|11428.57|20220615|666.52|||
0|000403|20230331|0.077100|20230429|20230322|20220622||20230525|-3.26|20210218|||20230213|3651.06|20210223|4800.48|20220622|-545.35|20220702|0.80|
0|000404|20230331|0.090400|20230420|20230420|20220718||20230201|0.08|20220802|||20160302|6410.26|20130227|23504.27|||||
0|000407|20230331|0.025800|20230429|20221018|20221019||20230419|-300.00|20200203|||20190429|10603.59|20160420|10603.59|||||
0|000408|20230331|0.582500|20230418|20220517|20220124||20221124|-2101.62|20220425|||20220628|5502.37|20160929|13333.33|20230202|321.30|20221101|3.00|
0|000409|20230331|0.035300|20230429|20230321|20230404||20221102|-1000.00|20200330|||20181010|32.18|20221102|15327.93|||||
0|000410|20230331|-0.020000|20230429|20230525|20230525||||20230518|||20191204|2200.00|20221028|38071.07|||||
0|000411|20230331|0.185900|20230429|20230216|20221214|20230131|20230220|-0.32|20221219|||20220718|4978.80|20230412|4889.98|||||
0|000413|20230331|-0.040000|20230429|20220818|20210201||||20210201|||20221014|16512.61|20171229|40496.76|20230327|856.36|||
