20220112,110
90000893,159919C6M005250,沪深300ETF购6月5250,159919,,2206,,10000,5.2500,20211028,20220622,20220622,20220622,EC0000000000S0000,4256.9000,,,0,0,0,0,0
90000894,159919C6M005500,沪深300ETF购6月5500,159919,,2206,,10000,5.5000,20211028,20220622,20220622,20220622,EC0000000000S0000,3858.9000,,,0,0,0,0,0
90000895,159919C6M005750,沪深300ETF购6月5750,159919,,2206,,10000,5.7500,20211028,20220622,20220622,20220622,EC0000000000S0000,3639.9000,,,0,0,0,0,0
90000896,159919P6M004500,沪深300ETF沽6月4500,159919,,2206,,10000,4.5000,20211028,20220622,20220622,20220622,EP0000000000S0000,4174.0000,,,0,0,0,0,0
90000897,159919P6M004600,沪深300ETF沽6月4600,159919,,2206,,10000,4.6000,20211028,20220622,20220622,20220622,EP0000000000S0000,5137.4000,,,0,0,0,0,0
90000898,159919P6M004700,沪深300ETF沽6月4700,159919,,2206,,10000,4.7000,20211028,20220622,20220622,20220622,EP0000000000S0000,6536.4000,,,0,0,0,0,0
90000899,159919P6M004800,沪深300ETF沽6月4800,159919,,2206,,10000,4.8000,20211028,20220622,20220622,20220622,EP0000000000S0000,7973.4000,,,0,0,0,0,0
90000900,159919P6M004900,沪深300ETF沽6月4900,159919,,2206,,10000,4.9000,20211028,20220622,20220622,20220622,EP0000000000S0000,8513.4000,,,0,0,0,0,0
90000901,159919P6M005000,沪深300ETF沽6月5000,159919,,2206,,10000,5.0000,20211028,20220622,20220622,20220622,EP0000000000S0000,9109.4000,,,0,0,0,0,0
90000902,159919P6M005250,沪深300ETF沽6月5250,159919,,2206,,10000,5.2500,20211028,20220622,20220622,20220622,EP0000000000S0000,10891.4000,,,0,0,0,0,0
90000903,159919P6M005500,沪深300ETF沽6月5500,159919,,2206,,10000,5.5000,20211028,20220622,20220622,20220622,EP0000000000S0000,12977.4000,,,0,0,0,0,0
90000904,159919P6M005750,沪深300ETF沽6月5750,159919,,2206,,10000,5.7500,20211028,20220622,20220622,20220622,EP0000000000S0000,15227.4000,,,0,0,0,0,0
90000905,159919C6M004400,沪深300ETF购6月4400,159919,,2206,,10000,4.4000,20211103,20220622,20220622,20220622,EC0000000000S0000,10693.4000,,,0,0,0,0,0
90000906,159919P6M004400,沪深300ETF沽6月4400,159919,,2206,,10000,4.4000,20211103,20220622,20220622,20220622,EP0000000000S0000,3840.0000,,,0,0,0,0,0
90000907,159919C1M004500,沪深300ETF购1月4500,159919,,2201,,10000,4.5000,20211125,20220126,20220126,20220126,EC0000000000S0000,8839.4000,,,0,0,0,0,0
90000908,159919C1M004600,沪深300ETF购1月4600,159919,,2201,,10000,4.6000,20211125,20220126,20220126,20220126,EC0000000000S0000,7921.4000,,,0,0,0,0,0
90000909,159919C1M004700,沪深300ETF购1月4700,159919,,2201,,10000,4.7000,20211125,20220126,20220126,20220126,EC0000000000S0000,7041.4000,,,0,0,0,0,0
90000910,159919C1M004800,沪深300ETF购1月4800,159919,,2201,,10000,4.8000,20211125,20220126,20220126,20220126,EC0000000000S0000,6404.4000,,,0,0,0,0,0
90000911,159919C1M004900,沪深300ETF购1月4900,159919,,2201,,10000,4.9000,20211125,20220126,20220126,20220126,EC0000000000S0000,5010.4000,,,0,0,0,0,0
90000912,159919C1M005000,沪深300ETF购1月5000,159919,,2201,,10000,5.0000,20211125,20220126,20220126,20220126,EC0000000000S0000,3837.4000,,,0,0,0,0,0
90000913,159919C1M005250,沪深300ETF购1月5250,159919,,2201,,10000,5.2500,20211125,20220126,20220126,20220126,EC0000000000S0000,3380.9000,,,0,0,0,0,0
90000914,159919C1M005500,沪深300ETF购1月5500,159919,,2201,,10000,5.5000,20211125,20220126,20220126,20220126,EC0000000000S0000,3364.9000,,,0,0,0,0,0
90000915,159919C1M005750,沪深300ETF购1月5750,159919,,2201,,10000,5.7500,20211125,20220126,20220126,20220126,EC0000000000S0000,3359.9000,,,0,0,0,0,0
90000916,159919P1M004500,沪深300ETF沽1月4500,159919,,2201,,10000,4.5000,20211125,20220126,20220126,20220126,EP0000000000S0000,3188.0000,,,0,0,0,0,0
90000917,159919P1M004600,沪深300ETF沽1月4600,159919,,2201,,10000,4.6000,20211125,20220126,20220126,20220126,EP0000000000S0000,3885.4000,,,0,0,0,0,0
90000918,159919P1M004700,沪深300ETF沽1月4700,159919,,2201,,10000,4.7000,20211125,20220126,20220126,20220126,EP0000000000S0000,5048.4000,,,0,0,0,0,0
90000919,159919P1M004800,沪深300ETF沽1月4800,159919,,2201,,10000,4.8000,20211125,20220126,20220126,20220126,EP0000000000S0000,6361.4000,,,0,0,0,0,0
