1,516570,H11057,62,jjjl0000041,
0,159731,H11057,62,jjjl0000031,
1,560860,H11059,62,jjjl0000050,
1,511260,H11077,62,jjjl0000034,
1,511220,H11098,62,jjjl0000047,
1,513810,H11153,62,jjjl0000031,
1,516350,H30007,62,jjjl0000041,
1,516640,H30007,62,jjjl0000040,
1,516920,H30007,62,jjjl0000089,
1,516870,H30015,62,jjjl0000042,
1,516110,H30015,62,jjjl0000034,
0,159887,H30022,62,jjjl0000040,
1,512070,H30035,62,jjjl0000041,
1,515570,H30089,62,qsgn0000279,
1,513140,H30106,62,jjjl0000082,
0,159666,H30171,62,jjjl0000031,
0,159891,H30178,62,jjjl0000097,
0,159873,H30178,62,jjjl0000085,
0,159877,H30178,62,jjjl0000033,
1,516790,H30178,62,jjjl0000082,
1,516610,H30178,62,jjjl0000039,
1,512480,H30184,62,jjjl0000051,
0,159611,H30199,62,jjjl0000065,
1,560580,H30199,62,jjjl0000033,
1,561560,H30199,62,jjjl0000082,
1,561700,H30199,62,jjjl0000035,
1,562350,H30199,62,jjjl0000042,
0,159899,H30202,62,jjjl0000060,
1,515230,H30202,62,jjjl0000034,
0,159789,H30205,62,jjjl0000097,
0,159797,H30217,62,jjjl0000089,
0,159898,H30217,62,jjjl0000060,
0,159883,H30217,62,9900027308,
1,560160,H30217,62,jjjl0000081,
1,512890,H30269,62,jjjl0000082,
1,512220,H30318,62,jjjl0000063,
1,562330,H30352,62,jjjl0000042,
1,560030,H30356,62,jjjl0000089,
1,516190,H30365,62,jjjl0000031,
1,517000,H30455,62,jjjl0000042,
1,517010,H30455,62,jjjl0000041,
1,517100,H30455,62,jjjl0000040,
1,517060,H30455,62,jjjl0000062,
1,517080,H30455,62,jjjl0000089,
1,517170,H30455,62,jjjl0000031,
1,517990,H30463,62,jjjl0000060,
1,513050,H30533,62,jjjl0000041,
0,159770,H30590,62,jjjl0000085,
1,562360,H30590,62,jjjl0000042,
1,562500,H30590,62,jjjl0000031,
1,516890,H30597,62,9900017727,
1,516710,H30597,62,jjjl0000031,
1,516360,H30597,62,jjjl0000062,
1,516480,H30597,62,jjjl0000051,
0,159761,H30597,62,jjjl0000034,
0,159763,H30597,62,jjjl0000097,
0,159703,H30597,62,jjjl0000085,
1,510890,H50040,62,9900026037,
1,513990,H50069,62,jjjl0000060,
1,513600,HSI,27,jjjl0000033,
1,513660,HSI,27,jjjl0000031,
0,159920,HSI,27,jjjl0000031,
0,159850,HZ5014,27,jjjl0000031,
0,159823,HZ5014,27,jjjl0000037,
1,513680,HZ5014,27,jjjl0000097,
1,510900,HZ5014,27,jjjl0000041,
0,159963,HZ5014,27,jjjl0000040,
0,159954,HZ5014,27,jjjl0000033,
0,159960,HZ5014,27,9900017727,
1,513580,HZ5017,27,jjjl0000032,
1,513380,HZ5017,27,jjjl0000065,
1,513890,HZ5017,27,jjjl0000080,
1,513130,HZ5017,27,jjjl0000082,
1,513180,HZ5017,27,jjjl0000031,
1,513260,HZ5017,27,jjjl0000089,
1,513010,HZ5017,27,jjjl0000041,
0,159740,HZ5017,27,jjjl0000039,
0,159741,HZ5017,27,jjjl0000037,
0,159742,HZ5017,27,jjjl0000035,
0,159688,HZ5312,27,jjjl0000032,
1,513330,HZ5312,27,jjjl0000031,
1,513060,HZ5313,27,jjjl0000035,
1,513970,HZ5314,27,jjjl0000063,
0,159699,HZ5314,27,jjjl0000065,
0,159809,HZ5326,27,jjjl0000035,
1,513320,HZ5330,27,jjjl0000041,
1,513950,HZ5339,27,jjjl0000040,
0,159506,HZ5353,27,jjjl0000040,
0,159726,HZ5360,27,jjjl0000031,
1,513690,HZ5361,27,jjjl0000035,
1,513280,HZ5366,27,jjjl0000089,
0,159615,HZ5366,27,jjjl0000033,
0,159892,HZ5366,27,jjjl0000031,
1,513160,HZ5368,27,jjjl0000042,
1,517380,HZ5370,27,jjjl0000085,
0,159980,IMCI,42,jjjl0000039,
1,512550,IN0017,12,jjjl0000037,
1,513000,N225,12,jjjl0000041,
1,513520,N225,12,jjjl0000031,
1,513880,N225,12,jjjl0000032,
0,159866,N225,12,jjjl0000090,
1,513290,NASDAQ,12,jjjl0000089,
1,513300,NDX,12,jjjl0000031,
1,513100,NDX,12,jjjl0000034,
1,513110,NDX,12,jjjl0000082,
1,513390,NDX,12,jjjl0000035,
0,159941,NDX,12,jjjl0000065,
0,159501,NDX,12,jjjl0000037,
0,159513,NDX,12,jjjl0000039,
0,159659,NDX,12,jjjl0000060,
0,159660,NDX,12,jjjl0000089,
0,159632,NDX,12,jjjl0000032,
0,159696,NDX,12,jjjl0000041,
0,159509,NTSMCWI,12,jjjl0000063,
1,515450,SPCLLHCT,12,jjjl0000033,
0,159822,SPNCSCHN,12,jjjl0000042,
1,513800,TPX,12,jjjl0000033,
