20210702,180
10003251,510050C9M04300,50ETF购9月4300,510050,50ETF,2109,3.5480,10000,4.3000,20210209,20210922,20210922,20210922,EC0N0000E0  ,2543.60,12.00,7.00,1,1,50,1,10
10003252,510050P9M04300,50ETF沽9月4300,510050,50ETF,2109,3.5480,10000,4.3000,20210209,20210922,20210922,20210922,EP0N0000E0  ,12175.60,12.00,7.00,1,1,50,1,10
10003253,510300C9M06750,300ETF购9月6750,510300,300ETF,2109,5.2540,10000,6.7500,20210210,20210922,20210922,20210922,EC0N0000E0  ,3718.80,12.00,7.00,1,1,50,1,10
10003254,510300P9M06750,300ETF沽9月6750,510300,300ETF,2109,5.2540,10000,6.7500,20210210,20210922,20210922,20210922,EP0N0000E0  ,21621.80,12.00,7.00,1,1,50,1,10
10003261,510050C9M04400,50ETF购9月4400,510050,50ETF,2109,3.5480,10000,4.4000,20210218,20210922,20210922,20210922,EC0N0000E0  ,2533.60,12.00,7.00,1,1,50,1,10
10003262,510050P9M04400,50ETF沽9月4400,510050,50ETF,2109,3.5480,10000,4.4000,20210218,20210922,20210922,20210922,EP0N0000E0  ,13161.60,12.00,7.00,1,1,50,1,10
10003305,510050C9M03200,50ETF购9月3200,510050,50ETF,2109,3.5480,10000,3.2000,20210309,20210922,20210922,20210922,EC0N0000E0  ,7737.60,12.00,7.00,1,1,50,1,10
10003306,510050P9M03200,50ETF沽9月3200,510050,50ETF,2109,3.5480,10000,3.2000,20210309,20210922,20210922,20210922,EP0N0000E0  ,2481.00,12.00,7.00,1,1,50,1,10
10003313,510300C9M04600,300ETF购9月4600,510300,300ETF,2109,5.2540,10000,4.6000,20210309,20210922,20210922,20210922,EC0N0000E0  ,12844.80,12.00,7.00,1,1,50,1,10
10003314,510300P9M04600,300ETF沽9月4600,510300,300ETF,2109,5.2540,10000,4.6000,20210309,20210922,20210922,20210922,EP0N0000E0  ,3404.00,12.00,7.00,1,1,50,1,10
10003317,510050C9M03100,50ETF购9月3100,510050,50ETF,2109,3.5480,10000,3.1000,20210310,20210922,20210922,20210922,EC0N0000E0  ,8737.60,12.00,7.00,1,1,50,1,10
10003318,510050P9M03100,50ETF沽9月3100,510050,50ETF,2109,3.5480,10000,3.1000,20210310,20210922,20210922,20210922,EP0N0000E0  ,2298.00,12.00,7.00,1,1,50,1,10
10003323,510300C9M04500,300ETF购9月4500,510300,300ETF,2109,5.2540,10000,4.5000,20210325,20210922,20210922,20210922,EC0N0000E0  ,13844.80,12.00,7.00,1,1,50,1,10
