#沪深300增强基金
33,005519
33,005728
33,006058
33,006072
33,006122
33,007163
33,007164
33,007548
33,007590
33,008264
33,008265
33,008273
33,009048
33,009055
33,009056
33,009246
33,009630
33,009631
33,009878
33,009879
33,010070
33,010071
33,010155
33,010156
33,010349
33,010419
33,011122
33,011123
33,011149
33,011150
33,011306
33,011566
33,012102
33,012103
33,012262
33,012263
33,012387
33,012388
33,012503
33,012504
33,012631
33,012754
33,012755
33,012799
33,012811
33,012850
33,012851
33,012854
33,012855
33,012975
33,012976
33,013095
33,013096
33,013142
33,013147
33,013148
33,013151
33,013160
33,013161
33,013174
33,013175
33,013176
33,013469
33,013470
33,013502
33,013503
33,013511
33,013605
33,013606
33,013851
33,013852
33,014085
33,014107
33,014108
33,014478
33,014479
33,014634
33,014635
33,014765
33,014766
33,014838
33,014839
33,014929
33,014970
33,015002
33,015058
33,015060
33,015100
33,015101
33,015102
33,015103
33,015170
33,015192
33,015193
33,015365
33,015685
33,015696
33,015724
33,015725
33,015769
33,015770
33,015780
33,015781
33,015856
33,015857
33,015927
33,015928
33,015984
33,015985
33,015989
33,015990
33,016013
33,016014
33,016061
33,016069
33,016101
33,016102
33,016254
33,016386
33,016387
33,016461
33,016494
33,016530
33,016531
33,016568
33,016569
33,016680
33,016681
33,017036
33,017037
33,017041
33,017042
33,017056
33,017057
33,017086
33,017087
33,017165
33,017166
33,017174
33,017175
33,017199
33,017200
33,017744
33,017745
33,018004
33,018034
33,018035
33,018118
33,018119
33,018130
33,018131
33,018309
33,018310
33,018311
33,018544
33,100056
33,151001
33,159621
33,159625
33,159653
33,159669
33,159687
33,159717
33,159790
33,159791
33,159861
33,159885
33,160611
33,160634
33,161912
33,161913
33,163114
33,163208
33,163409
33,163805
33,163807
33,164304
33,166801
33,260111
33,290004
33,290006
33,290008
33,290014
33,340007
33,350002
33,398051
33,460010
33,470028
33,501086
33,501095
33,510010
33,510090
33,510990
33,512580
33,515090
33,516070
33,516720
33,516830
33,519008
33,519113
33,519655
33,519686
33,530010
33,530019
33,540008
33,550002
33,560180
33,560560
33,561170
33,561900
33,562010
33,562300
33,562550
33,562960
#新三板主题基金
33,004374
33,004375
33,004604
33,004605
33,004674
33,004675
33,005169
33,005170
33,005368
33,005522
33,005904
33,005905
33,005908
33,005909
33,006385
33,006386
33,006642
33,006882
33,006883
33,007385
33,007586
33,009124
33,009125
33,009681
33,009682
33,009693
33,010225
33,010442
33,010443
33,010646
33,010647
33,010887
33,010888
33,011011
33,011127
33,011169
33,011530
33,011783
33,011790
33,011886
33,011887
33,012107
33,012108
33,012193
33,012194
33,012850
33,012851
33,013867
33,013868
33,910005
33,910006
33,910009
33,910022
#沪港深基金
33,000979
33,001215
33,001371
33,001581
33,001583
33,001605
33,001662
33,001685
33,001694
33,001703
33,001764
33,001827
33,001837
33,001874
33,001875
33,001877
33,001878
33,001901
33,001902
33,001915
33,001942
33,001943
33,001972
33,002121
33,002214
33,002332
33,002333
33,002387
33,002443
33,002482
33,002555
33,002653
33,002662
33,002663
33,002666
33,002667
33,002685
33,002686
33,002803
33,002860
33,003044
33,003045
33,003304
33,003305
33,003396
33,003413
33,003580
33,003993
33,004091
33,004092
33,004099
33,004249
33,004263
33,004266
33,004278
33,004314
33,004315
33,004316
33,004317
33,004320
33,004321
33,004332
33,004340
33,004403
33,004404
33,004450
33,004476
33,004477
33,004521
33,004522
33,004616
33,005142
33,005143
33,005197
33,005198
33,005354
33,005504
33,005644
33,005646
33,005763
33,005847
33,006205
33,006477
33,006768
33,006923
33,006924
33,007109
33,007139
33,007151
33,007182
33,007183
33,007368
33,007369
33,007397
33,007512
33,007751
33,007760
33,008519
33,008520
33,009007
33,010024
33,010754
33,010783
33,010784
33,011114
33,011117
33,011131
33,011556
33,011637
33,011638
33,011726
33,011871
33,011908
33,011909
33,012182
33,012183
33,012275
33,012276
33,012288
33,012289
33,012371
33,012372
33,012559
33,012560
33,012663
33,012664
33,012711
33,012759
33,012760
33,012809
33,013093
33,013094
33,013129
33,013130
33,013162
33,013163
33,013356
33,013357
33,013613
33,013888
33,013889
33,013989
33,013990
33,014114
33,014115
33,014117
33,014118
33,014128
33,014129
33,014364
33,014543
33,014544
33,014931
33,014972
33,015118
33,015119
33,015210
33,015820
33,015821
33,016289
33,017434
33,017435
33,017536
33,017557
33,017558
33,017911
33,017929
33,017946
33,018207
33,018208
33,018246
33,100016
33,159622
33,159723
33,159729
33,159738
33,159748
33,159793
33,159856
33,160646
33,164403
33,169104
33,169105
33,501307
33,501308
33,501310
33,517000
33,517010
33,517030
33,517050
33,517080
33,517100
33,517110
33,517120
33,517170
33,517200
33,517270
33,517280
33,517300
33,517350
33,517360
33,517390
33,517500
33,517550
33,517660
33,517760
33,517770
33,517800
33,517850
33,517880
33,517960
33,517990
33,519139
33,519779
#碳中和基金
33,008576
33,008577
33,012975
33,012976
33,013147
33,013148
33,013160
33,013161
33,013175
33,013176
33,013654
33,014721
33,014765
33,014766
33,014838
33,014839
33,015724
33,015725
33,015729
33,015856
33,015857
33,015984
33,015985
33,015989
33,015990
33,016013
33,016014
33,016101
33,016102
33,016350
33,016351
33,016530
33,016531
33,016568
33,016569
33,016763
33,016764
33,016887
33,016888
33,016893
33,016894
33,016897
33,016898
33,016899
33,016900
33,016917
33,016918
33,017041
33,017042
33,017907
33,017908
33,018582
33,018583
33,159639
33,159640
33,159641
33,159642
33,560060
33,560550
33,560960
33,561190
33,562990
#北交所主题基金
33,014269
33,014270
33,014271
33,014272
33,014273
33,014274
33,014275
33,014276
33,014277
33,014278
33,014279
33,014280
33,014283
33,014294
33,016303
33,016304
33,016307
33,016308
33,016325
33,016326
33,017512
33,017513
33,017515
33,017516
33,017517
33,017518
33,017519
33,017520
33,017521
33,017522
33,017523
33,017524
33,017525
33,017526
33,017527
33,017528
33,018112
33,018113
33,018114
33,018115
33,018120
33,018121
33,018128
33,018129
#纳指100指数基金
33,000834
33,001092
33,001093
33,003722
33,008971
33,012751
33,012752
33,012753
33,012870
33,012871
33,016055
33,016056
33,016057
33,016058
33,016452
33,016453
33,016470
33,016471
33,017091
33,017092
33,017093
33,018043
33,018044
33,159501
33,159509
33,159513
33,159632
33,159659
33,159660
33,159941
33,160213
33,161130
33,513100
33,513110
33,513290
33,513300
33,513390
33,539001
#标普指数基金
33,001481
33,002423
33,003718
33,003719
33,003720
33,003721
33,005051
33,005052
33,005125
33,006127
33,007397
33,007844
33,009975
33,012860
33,012861
33,012864
33,012865
33,012866
33,012867
33,012868
33,012869
33,013404
33,014982
33,017641
33,017642
33,017643
33,096001
33,159612
33,159655
33,159822
33,160416
33,161125
33,161126
33,161127
33,161128
33,162411
33,162415
33,501021
33,501029
33,501310
33,513500
33,513650
33,515450
#恒生指数基金
33,001149
33,004996
33,005702
33,006263
33,006355
33,006614
33,008407
33,008408
33,010789
33,012348
33,012349
33,012570
33,012571
33,018200
33,018201
33,018238
33,018432
33,018433
33,018475
33,018476
33,018523
33,018524
33,159506
33,159615
33,159688
33,159726
33,159740
33,159741
33,159742
33,159823
33,159850
33,159892
33,159920
33,159954
33,159960
33,160717
33,160924
33,161124
33,161831
33,164705
33,167302
33,501301
33,501303
33,501311
33,510900
33,513010
33,513060
33,513130
33,513160
33,513180
33,513260
33,513280
33,513320
33,513330
33,513380
33,513580
33,513600
33,513660
33,513690
33,513890
33,513950
33,513970
33,517380
33,540012
#香港互认基金
33,968000
33,968001
33,968003
33,968004
33,968006
33,968007
33,968009
33,968010
33,968011
33,968012
33,968013
33,968014
33,968015
33,968016
33,968018
33,968019
33,968021
33,968022
33,968024
33,968029
33,968030
33,968031
33,968032
33,968033
33,968034
33,968035
33,968036
33,968037
33,968038
33,968039
33,968040
33,968041
33,968042
33,968043
33,968044
33,968045
33,968046
33,968047
33,968048
33,968049
33,968050
33,968051
33,968052
33,968053
33,968054
33,968055
33,968056
33,968057
33,968058
33,968059
33,968060
33,968061
33,968062
33,968063
33,968072
33,968073
33,968074
33,968075
33,968077
33,968078
33,968079
33,968080
33,968081
33,968082
33,968083
33,968084
33,968085
33,968086
33,968087
33,968090
33,968091
33,968092
33,968093
33,968094
33,968095
33,968096
33,968097
33,968098
33,968101
33,968102
33,968103
33,968104
33,968105
